F10A3,F10A5,F10B3,F10B5,F10C1,F10C3,F10C4,F10D1,F10D5,F10E3,F10E5,F10F1,F10F3,F10F5,F10G2,F11A3,F11A6,F11B1,F11B2,F11B5,F11C2,F11D1,F11D2,F11D4,F11G3,F11G4,F12B1,F12B2,F12B3,F12C6,F12D4,F12E1,F12E4,F12E5,F12E6,F12F1,F12F5,F12G1,F15A3,F15A5,F15A6,F15B5,F15C5,F15C6,F15C8,F15D1,F15D2,F15E1,F15E2,F15E4,F15E5,F15E7,F15F1,F15F3,F15F5,F15F6,F15F8,F15H1,F15H5,F16A2,F16A4,F16A5,F16B1,F16B2,F16B3,F16B6,F16C1,F16D6,F16F4,F16G3,F16G4,F16G6,F17A7,F17B1,F17B7,F17C1,F17C2,F17C7,F17D6,F17E6,F17E7,F17F3,F17F5,F17G3,F17G5,F18B2,F18B4,F18C4,F18D2,F18E1,F18E2,F18F2,F3F1,F5A2,F5A4,F5B1,F5B2,F5B3,F5B4,F5C1,F5C2,F5C4,F5D1,F5E2,F5E4,F5F2,F5G2,F6A4,F6B2,F6B4,F6C2,F6C4,F6D2,F6E2,F6E4,F6F2,F6F4,F6G2,F6G3,F7A3,F7A6,F7B1,F7B2,F7B4,F7B5,F7B6,F7C1,F7C2,F7C6,F7D2,F7D3,F7D4,F7D6,F7E2,F7E6,F7F2,F7F3,F7F6,F7G2,F7G5,F8A1,F8A2,F8B2,F8B4,F8B5,F8C5,F8D3,F8D4,F8E6,F8G1,F8G2,F9A2,F9A3,F9A4,F9A5,F9B4,F9B6,F9C5,F9D3,F9D6,F9F2,F9F3,F9G3
F12F1,0.023809523809523808,0.0,0.0,0.014925373134328358,0.0,0.016129032258064516,0.0,0.02857142857142857,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.06666666666666667,0.0,0.015873015873015872,0.027777777777777776,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.1,0.0,0.018518518518518517,0.0,0.0,0.1,1.0,0.018867924528301886,0.058823529411764705,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.045454545454545456,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.02631578947368421,0.0,0.0
F12F5,0.532258064516129,0.018867924528301886,0.0,0.6,0.0,0.5753424657534246,0.14545454545454545,0.41935483870967744,0.0,0.018867924528301886,0.6,0.5352112676056338,0.05172413793103448,0.06896551724137931,0.4090909090909091,0.5714285714285714,0.09090909090909091,0.1694915254237288,0.13333333333333333,0.09259259259259259,0.6338028169014085,0.4126984126984127,0.06666666666666667,0.2833333333333333,0.31746031746031744,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.05084745762711865,0.06779661016949153,0.0,0.5735294117647058,0.08928571428571429,0.14814814814814814,0.125,0.018867924528301886,1.0,0.16666666666666666,0.018867924528301886,0.07547169811320754,0.21875,0.018867924528301886,0.24561403508771928,0.07407407407407407,0.2,0.4375,0.3492063492063492,0.23728813559322035,0.037037037037037035,0.03571428571428571,0.19298245614035087,0.3484848484848485,0.018867924528301886,0.0,0.25,0.018867924528301886,0.05454545454545454,0.12727272727272726,0.18181818181818182,0.07547169811320754,0.07272727272727272,0.5072463768115942,0.09259259259259259,0.3225806451612903,0.07142857142857142,0.2,0.037037037037037035,0.07142857142857142,0.018867924528301886,0.018867924528301886,0.2037037037037037,0.1935483870967742,0.2545454545454545,0.1694915254237288,0.1320754716981132,0.3,0.1320754716981132,0.2,0.1509433962264151,0.05660377358490566,0.018867924528301886,0.125,0.24561403508771928,0.24561403508771928,0.21818181818181817,0.2542372881355932,0.19642857142857142,0.017543859649122806,0.05357142857142857,0.11475409836065574,0.017543859649122806,0.09090909090909091,0.6231884057971014,0.09090909090909091,0.14814814814814814,0.5147058823529411,0.36507936507936506,0.14814814814814814,0.12727272727272726,0.09090909090909091,0.07547169811320754,0.018867924528301886,0.037037037037037035,0.018867924528301886,0.10909090909090909,0.09259259259259259,0.09259259259259259,0.6571428571428571,0.018867924528301886,0.03773584905660377,0.09259259259259259,0.16129032258064516,0.18518518518518517,0.2786885245901639,0.1694915254237288,0.19642857142857142,0.037037037037037035,0.0,0.018518518518518517,0.05555555555555555,0.5942028985507246,0.6164383561643836,0.0,0.12727272727272726,0.03773584905660377,0.12280701754385964,0.0,0.018518518518518517,0.09090909090909091,0.018518518518518517,0.03773584905660377,0.25396825396825395,0.0,0.07407407407407407,0.0,0.0,0.5844155844155844,0.0,0.0,0.03636363636363636,0.1694915254237288,0.037037037037037035,0.07547169811320754,0.018867924528301886,0.5072463768115942,0.42857142857142855,0.2916666666666667,0.018867924528301886,0.1320754716981132,0.09259259259259259,0.07547169811320754,0.018867924528301886,0.07547169811320754,0.018867924528301886,0.14545454545454545,0.018867924528301886,0.2033898305084746,0.15254237288135594,0.06896551724137931,0.06896551724137931,0.4,0.3389830508474576,0.21428571428571427
F12G1,0.1568627450980392,0.0,0.0,0.18309859154929578,0.0,0.27419354838709675,0.038461538461538464,0.40540540540540543,0.0,0.0,0.15151515151515152,0.1774193548387097,0.3157894736842105,0.3,0.11764705882352941,0.13846153846153847,0.043478260869565216,0.32,0.45454545454545453,0.21052631578947367,0.23076923076923078,0.20454545454545456,0.037037037037037035,0.17142857142857143,0.11904761904761904,0.11764705882352941,0.058823529411764705,0.0,0.04,0.35,0.0,0.09230769230769231,0.13636363636363635,0.08333333333333333,0.2857142857142857,0.058823529411764705,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,0.058823529411764705,0.2962962962962963,0.0,0.09090909090909091,0.01818181818181818,0.13953488372093023,0.0,0.0,0.047619047619047616,0.45454545454545453,0.08163265306122448,0.0,0.0,0.4444444444444444,0.0,0.2222222222222222,0.08333333333333333,0.07407407407407407,0.10526315789473684,0.0,0.046153846153846156,0.0,0.022222222222222223,0.0,0.44,0.0,0.2631578947368421,0.0,0.0,0.16,0.52,0.06451612903225806,0.5,0.043478260869565216,0.05,0.0,0.034482758620689655,0.25,0.05263157894736842,0.0,0.038461538461538464,0.06060606060606061,0.09375,0.03333333333333333,0.35714285714285715,0.10714285714285714,0.2222222222222222,0.0,0.0,0.15789473684210525,0.2,0.20634920634920634,0.0,0.0,0.08064516129032258,0.0,0.13043478260869565,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.08695652173913043,0.0,0.0,0.0958904109589041,0.0,0.0,0.045454545454545456,0.058823529411764705,0.2727272727272727,0.0,0.375,0.0,0.1111111111111111,0.0,0.05555555555555555,0.0,0.23333333333333334,0.22388059701492538,0.0,0.0,0.0,0.12,0.0,0.0,0.2,0.05555555555555555,0.0,0.19444444444444445,0.0,0.0,0.0,0.0,0.22857142857142856,0.0,0.0,0.23529411764705882,0.13793103448275862,0.1111111111111111,0.0,0.0,0.046153846153846156,0.10204081632653061,0.14,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.08,0.0,0.16666666666666666,0.23076923076923078,0.4444444444444444,0.3,0.30952380952380953,0.0,0.03225806451612903
F15A3,0.023809523809523808,0.0,0.0,0.014925373134328358,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.01694915254237288,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,1.0,0.0,0.04,0.0,0.0,0.2,0.0,0.02564102564102564,0.03125,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.05555555555555555,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.02,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.05263157894736842,0.0,0.04,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.017543859649122806,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.02631578947368421,0.0,0.0
F15A5,0.06976744186046512,0.0,0.0,0.04411764705882353,0.0,0.06451612903225806,0.0,0.11428571428571428,0.0,0.25,0.05,0.05263157894736842,0.09090909090909091,0.08333333333333333,0.047619047619047616,0.05172413793103448,0.1,0.1111111111111111,0.11764705882352941,0.25,0.06349206349206349,0.05263157894736842,0.0,0.07692307692307693,0.030303030303030304,0.2,0.0,0.0,0.0,0.07692307692307693,0.0,0.017543859649122806,0.0,0.08333333333333333,0.16666666666666666,0.0,0.07547169811320754,0.16666666666666666,0.0,1.0,0.0,0.25,0.15789473684210525,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.1875,0.02564102564102564,0.0,0.0,0.13043478260869565,0.0,0.125,0.08333333333333333,0.06666666666666667,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.17647058823529413,0.0,0.03571428571428571,0.1,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.058823529411764705,0.125,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.038461538461538464,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.17647058823529413,0.0,0.16666666666666666,0.0,0.0,0.14285714285714285,0.05172413793103448,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.034482758620689655,0.0,0.125,0.0,0.0,0.057971014492753624,0.0,0.0,0.14285714285714285,0.05263157894736842,0.16666666666666666,0.0,0.25,0.0,0.025,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.07692307692307693,0.0,0.1,0.05555555555555555,0.18181818181818182,0.08333333333333333,0.07692307692307693,0.034482758620689655,0.05555555555555555
F15A6,0.2641509433962264,0.0,0.0,0.2777777777777778,0.0,0.29850746268656714,0.0,0.01694915254237288,0.04,0.0,0.3333333333333333,0.35,0.0,0.0,0.3541666666666667,0.3442622950819672,0.06666666666666667,0.025,0.0,0.0,0.29411764705882354,0.12962962962962962,0.16129032258064516,0.13953488372093023,0.2222222222222222,0.0,0.0,0.0,0.3076923076923077,0.0,0.04,0.29508196721311475,0.06451612903225806,0.0,0.0,0.0,0.21875,0.0,0.04,0.0,1.0,0.0,0.075,0.2,0.2222222222222222,0.3333333333333333,0.29545454545454547,0.36363636363636365,0.0,0.07142857142857142,0.0,0.35555555555555557,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.06896551724137931,0.4339622641509434,0.14814814814814814,0.4594594594594595,0.18518518518518517,0.0,0.12,0.0,0.0,0.0,0.027777777777777776,0.0,0.1388888888888889,0.0,0.03225806451612903,0.28205128205128205,0.06666666666666667,0.0,0.0,0.0,0.04,0.06060606060606061,0.16216216216216217,0.023809523809523808,0.14705882352941177,0.0,0.11428571428571428,0.0,0.10714285714285714,0.3793103448275862,0.0,0.0,0.2,0.18518518518518517,0.0625,0.3157894736842105,0.45,0.0625,0.21428571428571427,0.10344827586206896,0.16,0.0,0.037037037037037035,0.04,0.1,0.24,0.24,0.375,0.0,0.0,0.19230769230769232,0.2571428571428571,0.0,0.6129032258064516,0.0,0.21875,0.0,0.0,0.038461538461538464,0.0,0.20588235294117646,0.2676056338028169,0.0,0.21428571428571427,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,0.0,0.0,0.0,0.0,0.323943661971831,0.0,0.0,0.0,0.20588235294117646,0.0,0.03571428571428571,0.0,0.38181818181818183,0.2653061224489796,0.41304347826086957,0.04,0.03225806451612903,0.03333333333333333,0.03571428571428571,0.0,0.0,0.0,0.0,0.04,0.13157894736842105,0.08108108108108109,0.0,0.0,0.14545454545454545,0.24390243902439024,0.14285714285714285
F15B5,0.023809523809523808,0.0,0.0,0.014925373134328358,0.0,0.016129032258064516,0.0,0.02857142857142857,0.0,0.0,0.01694915254237288,0.017857142857142856,0.125,0.0,0.0,0.017543859649122806,0.0,0.0,0.06666666666666667,0.16666666666666666,0.015873015873015872,0.027777777777777776,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.018867924528301886,0.058823529411764705,0.0,0.25,0.0,1.0,0.05555555555555555,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.045454545454545456,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.3333333333333333,0.0,0.0,0.0,0.017543859649122806,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.06666666666666667,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0
F15C5,0.17647058823529413,0.0,0.0,0.26865671641791045,0.0,0.21212121212121213,0.12,0.358974358974359,0.0,0.05555555555555555,0.203125,0.27586206896551724,0.13043478260869565,0.125,0.11538461538461539,0.19047619047619047,0.041666666666666664,0.21428571428571427,0.2692307692307692,0.09090909090909091,0.22727272727272727,0.2558139534883721,0.03571428571428571,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.05555555555555555,0.0,0.08,0.16666666666666666,0.05555555555555555,0.22033898305084745,0.04,0.17391304347826086,0.21739130434782608,0.05555555555555555,0.24561403508771928,0.2962962962962963,0.0,0.15789473684210525,0.075,0.05555555555555555,1.0,0.0,0.08823529411764706,0.11764705882352941,0.16279069767441862,0.11764705882352941,0.10526315789473684,0.15,0.2222222222222222,0.17391304347826086,0.05555555555555555,0.0,0.25,0.0,0.21052631578947367,0.22727272727272727,0.30434782608695654,0.15789473684210525,0.14285714285714285,0.1896551724137931,0.0,0.09302325581395349,0.0,0.23333333333333334,0.0,0.08695652173913043,0.0,0.0,0.2,0.18181818181818182,0.13333333333333333,0.25925925925925924,0.0,0.10256410256410256,0.08695652173913043,0.19230769230769232,0.04,0.0,0.0,0.07692307692307693,0.125,0.2,0.06666666666666667,0.21875,0.14285714285714285,0.09523809523809523,0.0,0.03125,0.045454545454545456,0.041666666666666664,0.2833333333333333,0.041666666666666664,0.038461538461538464,0.1724137931034483,0.0851063829787234,0.17391304347826086,0.038461538461538464,0.041666666666666664,0.0,0.0,0.05,0.0,0.0,0.043478260869565216,0.043478260869565216,0.19117647058823528,0.0,0.05263157894736842,0.0,0.08823529411764706,0.16,0.04878048780487805,0.21428571428571427,0.06666666666666667,0.05,0.0,0.05263157894736842,0.1,0.29310344827586204,0.23880597014925373,0.0,0.125,0.0,0.16,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.2222222222222222,0.0,0.09523809523809523,0.0,0.0,0.24285714285714285,0.0,0.0,0.047619047619047616,0.030303030303030304,0.05,0.047619047619047616,0.05555555555555555,0.21052631578947367,0.1702127659574468,0.09433962264150944,0.0,0.041666666666666664,0.09090909090909091,0.1,0.05555555555555555,0.15789473684210525,0.05555555555555555,0.16666666666666666,0.0,0.16129032258064516,0.13793103448275862,0.22727272727272727,0.125,0.21739130434782608,0.1,0.13793103448275862
F15C6,0.06818181818181818,0.0,0.0,0.07462686567164178,0.0,0.06349206349206349,0.0,0.0,0.0,0.0,0.06666666666666667,0.08928571428571429,0.0,0.0,0.07142857142857142,0.06896551724137931,0.0,0.0,0.0,0.0,0.046153846153846156,0.05128205128205128,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.2,0.0,0.2,0.0,0.0,1.0,0.09090909090909091,0.1,0.12121212121212122,0.08695652173913043,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.09803921568627451,0.0,0.13333333333333333,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.10526315789473684,0.0,0.09090909090909091,0.07142857142857142,0.09090909090909091,0.0,0.0,0.0,0.2,0.0,0.15,0.0,0.1875,0.0,0.0,0.0,0.1,0.05263157894736842,0.0,0.0,0.04918032786885246,0.0,0.0,0.1,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07936507936507936,0.0,0.0,0.0,0.14285714285714285,0.0,0.15384615384615385,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.10526315789473684,0.0,0.125,0.0,0.09803921568627451,0.07692307692307693,0.0975609756097561,0.0,0.09090909090909091,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.023809523809523808,0.0,0.05263157894736842
F15C8,0.19607843137254902,0.0,0.05263157894736842,0.2463768115942029,0.0,0.208955223880597,0.11538461538461539,0.14893617021276595,0.0,0.0,0.23809523809523808,0.29310344827586204,0.125,0.16666666666666666,0.20408163265306123,0.2459016393442623,0.0,0.06060606060606061,0.21428571428571427,0.0,0.20588235294117646,0.30952380952380953,0.034482758620689655,0.0,0.225,0.0,0.0,0.05263157894736842,0.07692307692307693,0.07407407407407407,0.0,0.19672131147540983,0.125,0.037037037037037035,0.16,0.0,0.2,0.09090909090909091,0.0,0.0,0.2222222222222222,0.0,0.08823529411764706,0.09090909090909091,1.0,0.28888888888888886,0.18604651162790697,0.18181818181818182,0.047619047619047616,0.043478260869565216,0.030303030303030304,0.1956521739130435,0.05263157894736842,0.05263157894736842,0.07894736842105263,0.0,0.043478260869565216,0.037037037037037035,0.10714285714285714,0.0,0.041666666666666664,0.2727272727272727,0.19047619047619047,0.2631578947368421,0.04,0.15151515151515152,0.0,0.08333333333333333,0.0,0.0,0.03333333333333333,0.14285714285714285,0.20689655172413793,0.06060606060606061,0.13043478260869565,0.1891891891891892,0.08333333333333333,0.14285714285714285,0.0,0.0,0.0,0.03571428571428571,0.27586206896551724,0.15625,0.2222222222222222,0.1111111111111111,0.06451612903225806,0.09090909090909091,0.041666666666666664,0.0967741935483871,0.09090909090909091,0.0,0.23809523809523808,0.08333333333333333,0.037037037037037035,0.1694915254237288,0.20930232558139536,0.037037037037037035,0.12,0.04,0.0,0.0,0.0,0.0,0.038461538461538464,0.041666666666666664,0.08695652173913043,0.22388059701492538,0.0,0.05,0.041666666666666664,0.15151515151515152,0.0,0.15789473684210525,0.20689655172413793,0.06451612903225806,0.0,0.0,0.10526315789473684,0.0,0.288135593220339,0.21739130434782608,0.0,0.16666666666666666,0.05,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.045454545454545456,0.09375,0.0,0.045454545454545456,0.0,0.25,0.21739130434782608,0.20408163265306123,0.0,0.08333333333333333,0.041666666666666664,0.045454545454545456,0.0,0.0,0.0,0.03571428571428571,0.0,0.027777777777777776,0.13333333333333333,0.07692307692307693,0.07692307692307693,0.26666666666666666,0.125,0.0625
F15D1,0.39655172413793105,0.02564102564102564,0.02564102564102564,0.5142857142857142,0.02564102564102564,0.44285714285714284,0.11363636363636363,0.12121212121212122,0.02564102564102564,0.0,0.5555555555555556,0.5079365079365079,0.0,0.02127659574468085,0.3389830508474576,0.5,0.045454545454545456,0.03773584905660377,0.08,0.0,0.3783783783783784,0.36363636363636365,0.19047619047619047,0.14545454545454545,0.3269230769230769,0.0,0.0,0.02564102564102564,0.11627906976744186,0.0,0.02564102564102564,0.576271186440678,0.06818181818181818,0.043478260869565216,0.0425531914893617,0.0,0.4375,0.01818181818181818,0.02564102564102564,0.0,0.3333333333333333,0.0,0.11764705882352941,0.1,0.28888888888888886,1.0,0.2909090909090909,0.2826086956521739,0.07692307692307693,0.0,0.018867924528301886,0.4423076923076923,0.02564102564102564,0.02564102564102564,0.05172413793103448,0.02564102564102564,0.0,0.02127659574468085,0.0625,0.023809523809523808,0.07142857142857142,0.6981132075471698,0.0975609756097561,0.3877551020408163,0.09523809523809523,0.05454545454545454,0.05,0.022222222222222223,0.02564102564102564,0.0,0.0625,0.05263157894736842,0.34146341463414637,0.018518518518518517,0.15,0.3333333333333333,0.12195121951219512,0.20930232558139536,0.021739130434782608,0.0,0.02564102564102564,0.16666666666666666,0.26666666666666666,0.2127659574468085,0.2619047619047619,0.034482758620689655,0.1276595744680851,0.0,0.15384615384615385,0.2558139534883721,0.023255813953488372,0.022222222222222223,0.4626865671641791,0.09523809523809523,0.17073170731707318,0.5614035087719298,0.44,0.02127659574468085,0.11627906976744186,0.12195121951219512,0.04878048780487805,0.0,0.05,0.02564102564102564,0.09302325581395349,0.07142857142857142,0.07142857142857142,0.5454545454545454,0.0,0.025,0.046511627906976744,0.38095238095238093,0.02040816326530612,0.391304347826087,0.0784313725490196,0.17777777777777778,0.024390243902439025,0.02564102564102564,0.025,0.04878048780487805,0.45454545454545453,0.4246575342465753,0.0,0.17073170731707318,0.05128205128205128,0.041666666666666664,0.02564102564102564,0.0,0.0,0.0,0.025,0.22641509433962265,0.0,0.0,0.0,0.0,0.42105263157894735,0.0,0.0,0.0,0.1956521739130435,0.0,0.10256410256410256,0.0,0.6666666666666666,0.38181818181818183,0.3620689655172414,0.0,0.1794871794871795,0.07142857142857142,0.075,0.02564102564102564,0.023809523809523808,0.02564102564102564,0.06521739130434782,0.0,0.2391304347826087,0.08,0.0,0.02127659574468085,0.2833333333333333,0.3541666666666667,0.2
F15D2,0.32142857142857145,0.0,0.0,0.3561643835616438,0.03125,0.38235294117647056,0.07692307692307693,0.24074074074074073,0.0,0.0,0.3,0.35384615384615387,0.14285714285714285,0.17142857142857143,0.2857142857142857,0.4126984126984127,0.11428571428571428,0.14285714285714285,0.20512820512820512,0.15151515151515152,0.39705882352941174,0.3076923076923077,0.04878048780487805,0.16666666666666666,0.19230769230769232,0.030303030303030304,0.0,0.0,0.05128205128205128,0.16666666666666666,0.0,0.22857142857142856,0.05263157894736842,0.025,0.2,0.0,0.3492063492063492,0.13953488372093023,0.03125,0.09090909090909091,0.29545454545454547,0.03125,0.16279069767441862,0.12121212121212122,0.18604651162790697,0.2909090909090909,1.0,0.20930232558139536,0.06060606060606061,0.05714285714285714,0.175,0.21428571428571427,0.03125,0.0,0.2,0.03125,0.12121212121212122,0.025,0.07317073170731707,0.0,0.05555555555555555,0.296875,0.11764705882352941,0.32608695652173914,0.14705882352941177,0.18604651162790697,0.06060606060606061,0.08333333333333333,0.0,0.0,0.07317073170731707,0.358974358974359,0.17073170731707318,0.14285714285714285,0.05405405405405406,0.2391304347826087,0.08333333333333333,0.0975609756097561,0.08108108108108109,0.06060606060606061,0.03125,0.024390243902439025,0.19047619047619047,0.1111111111111111,0.15,0.17777777777777778,0.06976744186046512,0.08823529411764706,0.11764705882352941,0.175,0.027777777777777776,0.11428571428571428,0.3582089552238806,0.05405405405405406,0.05128205128205128,0.28125,0.2037037037037037,0.07894736842105263,0.07894736842105263,0.02631578947368421,0.02857142857142857,0.03125,0.029411764705882353,0.0,0.17647058823529413,0.02702702702702703,0.05555555555555555,0.3380281690140845,0.03125,0.030303030303030304,0.08571428571428572,0.21428571428571427,0.04878048780487805,0.3902439024390244,0.3333333333333333,0.15,0.06060606060606061,0.03125,0.030303030303030304,0.02857142857142857,0.36923076923076925,0.38571428571428573,0.03125,0.10810810810810811,0.030303030303030304,0.10256410256410256,0.03125,0.0625,0.14705882352941177,0.0625,0.0,0.2608695652173913,0.03125,0.05714285714285714,0.03125,0.03125,0.4225352112676056,0.03125,0.03125,0.02857142857142857,0.11627906976744186,0.06060606060606061,0.02857142857142857,0.0,0.296875,0.2777777777777778,0.38461538461538464,0.03125,0.05405405405405406,0.02702702702702703,0.058823529411764705,0.0,0.02857142857142857,0.0,0.0,0.03125,0.19047619047619047,0.175,0.1388888888888889,0.1388888888888889,0.2727272727272727,0.16,0.14634146341463414
