F10A3,F10A5,F10B3,F10B5,F10C1,F10C3,F10C4,F10D1,F10D5,F10E3,F10E5,F10F1,F10F3,F10F5,F10G2,F11A3,F11A6,F11B1,F11B2,F11B5,F11C2,F11D1,F11D2,F11D4,F11G3,F11G4,F12B1,F12B2,F12B3,F12C6,F12D4,F12E1,F12E4,F12E5,F12E6,F12F1,F12F5,F12G1,F15A3,F15A5,F15A6,F15B5,F15C5,F15C6,F15C8,F15D1,F15D2,F15E1,F15E2,F15E4,F15E5,F15E7,F15F1,F15F3,F15F5,F15F6,F15F8,F15H1,F15H5,F16A2,F16A4,F16A5,F16B1,F16B2,F16B3,F16B6,F16C1,F16D6,F16F4,F16G3,F16G4,F16G6,F17A7,F17B1,F17B7,F17C1,F17C2,F17C7,F17D6,F17E6,F17E7,F17F3,F17F5,F17G3,F17G5,F18B2,F18B4,F18C4,F18D2,F18E1,F18E2,F18F2,F3F1,F5A2,F5A4,F5B1,F5B2,F5B3,F5B4,F5C1,F5C2,F5C4,F5D1,F5E2,F5E4,F5F2,F5G2,F6A4,F6B2,F6B4,F6C2,F6C4,F6D2,F6E2,F6E4,F6F2,F6F4,F6G2,F6G3,F7A3,F7A6,F7B1,F7B2,F7B4,F7B5,F7B6,F7C1,F7C2,F7C6,F7D2,F7D3,F7D4,F7D6,F7E2,F7E6,F7F2,F7F3,F7F6,F7G2,F7G5,F8A1,F8A2,F8B2,F8B4,F8B5,F8C5,F8D3,F8D4,F8E6,F8G1,F8G2,F9A2,F9A3,F9A4,F9A5,F9B4,F9B6,F9C5,F9D3,F9D6,F9F2,F9F3,F9G3
F12E6,0.8936170212765957,1.0,1.0,0.8676470588235294,1.0,0.875,0.8235294117647058,0.7142857142857143,1.0,1.0,0.921875,0.8421052631578947,0.5,0.41666666666666663,1.0,0.864406779661017,1.0,0.8695652173913043,0.4375,0.7692307692307692,0.859375,0.7894736842105263,1.0,1.0,0.9473684210526316,0.8,0.9,1.0,1.0,0.6666666666666667,1.0,0.9333333333333333,0.875,0.9444444444444444,0.0,0.9,0.875,0.7142857142857143,1.0,0.8333333333333334,1.0,0.9,0.782608695652174,1.0,0.84,0.9574468085106383,0.8,0.9285714285714286,0.9166666666666666,1.0,0.75,0.9777777777777777,1.0,1.0,0.7692307692307692,1.0,0.6363636363636364,1.0,0.9,1.0,0.9333333333333333,0.9661016949152542,1.0,0.9736842105263158,1.0,0.55,1.0,0.8666666666666667,1.0,1.0,1.0,0.5238095238095238,1.0,0.631578947368421,1.0,0.9705882352941176,1.0,0.85,1.0,1.0,1.0,1.0,0.9230769230769231,0.8333333333333334,0.9565217391304348,0.8518518518518519,1.0,0.75,1.0,1.0,0.8461538461538461,1.0,0.8688524590163934,1.0,1.0,0.9830508474576272,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971830985915493,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.7,1.0,0.9166666666666666,1.0,1.0,1.0,0.8245614035087719,0.8636363636363636,1.0,1.0,1.0,0.7647058823529411,1.0,1.0,1.0,0.9090909090909091,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,0.855072463768116,1.0,1.0,0.8333333333333334,1.0,0.9166666666666666,1.0,1.0,0.9661016949152542,1.0,0.9130434782608696,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.88,0.8636363636363636,0.5384615384615384,0.5384615384615384,0.8571428571428572,1.0,1.0
F12F1,0.9761904761904762,1.0,1.0,0.9850746268656716,1.0,0.9838709677419355,1.0,0.9714285714285714,1.0,1.0,1.0,0.9821428571428571,1.0,1.0,1.0,0.9824561403508771,1.0,1.0,0.9333333333333333,1.0,0.9841269841269842,0.9722222222222222,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.9,1.0,0.9814814814814815,1.0,1.0,0.9,0.0,0.9811320754716981,0.9411764705882353,1.0,1.0,1.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,0.9545454545454546,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526316,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9830508474576272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9824561403508771,0.9846153846153847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9615384615384616,1.0,1.0,1.0,1.0,0.9855072463768116,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.9736842105263158,1.0,1.0
F12F5,0.467741935483871,0.9811320754716981,1.0,0.4,1.0,0.4246575342465754,0.8545454545454545,0.5806451612903225,1.0,0.9811320754716981,0.4,0.46478873239436624,0.9482758620689655,0.9310344827586207,0.5909090909090908,0.4285714285714286,0.9090909090909091,0.8305084745762712,0.8666666666666667,0.9074074074074074,0.3661971830985915,0.5873015873015873,0.9333333333333333,0.7166666666666667,0.6825396825396826,0.9622641509433962,0.9811320754716981,0.9811320754716981,0.9491525423728814,0.9322033898305084,1.0,0.42647058823529416,0.9107142857142857,0.8518518518518519,0.875,0.9811320754716981,0.0,0.8333333333333334,0.9811320754716981,0.9245283018867925,0.78125,0.9811320754716981,0.7543859649122807,0.9259259259259259,0.8,0.5625,0.6507936507936508,0.7627118644067796,0.962962962962963,0.9642857142857143,0.8070175438596492,0.6515151515151515,0.9811320754716981,1.0,0.75,0.9811320754716981,0.9454545454545454,0.8727272727272728,0.8181818181818181,0.9245283018867925,0.9272727272727272,0.49275362318840576,0.9074074074074074,0.6774193548387097,0.9285714285714286,0.8,0.962962962962963,0.9285714285714286,0.9811320754716981,0.9811320754716981,0.7962962962962963,0.8064516129032258,0.7454545454545455,0.8305084745762712,0.8679245283018868,0.7,0.8679245283018868,0.8,0.8490566037735849,0.9433962264150944,0.9811320754716981,0.875,0.7543859649122807,0.7543859649122807,0.7818181818181819,0.7457627118644068,0.8035714285714286,0.9824561403508771,0.9464285714285714,0.8852459016393442,0.9824561403508771,0.9090909090909091,0.37681159420289856,0.9090909090909091,0.8518518518518519,0.4852941176470589,0.6349206349206349,0.8518518518518519,0.8727272727272728,0.9090909090909091,0.9245283018867925,0.9811320754716981,0.962962962962963,0.9811320754716981,0.8909090909090909,0.9074074074074074,0.9074074074074074,0.34285714285714286,0.9811320754716981,0.9622641509433962,0.9074074074074074,0.8387096774193549,0.8148148148148149,0.7213114754098361,0.8305084745762712,0.8035714285714286,0.962962962962963,1.0,0.9814814814814815,0.9444444444444444,0.4057971014492754,0.3835616438356164,1.0,0.8727272727272728,0.9622641509433962,0.8771929824561404,1.0,0.9814814814814815,0.9090909090909091,0.9814814814814815,0.9622641509433962,0.746031746031746,1.0,0.9259259259259259,1.0,1.0,0.4155844155844156,1.0,1.0,0.9636363636363636,0.8305084745762712,0.962962962962963,0.9245283018867925,0.9811320754716981,0.49275362318840576,0.5714285714285714,0.7083333333333333,0.9811320754716981,0.8679245283018868,0.9074074074074074,0.9245283018867925,0.9811320754716981,0.9245283018867925,0.9811320754716981,0.8545454545454545,0.9811320754716981,0.7966101694915254,0.847457627118644,0.9310344827586207,0.9310344827586207,0.6,0.6610169491525424,0.7857142857142857
F12G1,0.8431372549019608,1.0,1.0,0.8169014084507042,1.0,0.7258064516129032,0.9615384615384616,0.5945945945945945,1.0,1.0,0.8484848484848485,0.8225806451612903,0.6842105263157895,0.7,0.8823529411764706,0.8615384615384616,0.9565217391304348,0.6799999999999999,0.5454545454545454,0.7894736842105263,0.7692307692307692,0.7954545454545454,0.962962962962963,0.8285714285714285,0.8809523809523809,0.8823529411764706,0.9411764705882353,1.0,0.96,0.65,1.0,0.9076923076923077,0.8636363636363636,0.9166666666666666,0.7142857142857143,0.9411764705882353,0.8333333333333334,0.0,1.0,0.8333333333333334,1.0,0.9411764705882353,0.7037037037037037,1.0,0.9090909090909091,0.9818181818181818,0.8604651162790697,1.0,1.0,0.9523809523809523,0.5454545454545454,0.9183673469387755,1.0,1.0,0.5555555555555556,1.0,0.7777777777777778,0.9166666666666666,0.9259259259259259,0.8947368421052632,1.0,0.9538461538461538,1.0,0.9777777777777777,1.0,0.56,1.0,0.736842105263158,1.0,1.0,0.84,0.48,0.935483870967742,0.5,0.9565217391304348,0.95,1.0,0.9655172413793104,0.75,0.9473684210526316,1.0,0.9615384615384616,0.9393939393939394,0.90625,0.9666666666666667,0.6428571428571428,0.8928571428571429,0.7777777777777778,1.0,1.0,0.8421052631578947,0.8,0.7936507936507937,1.0,1.0,0.9193548387096774,1.0,0.8695652173913043,1.0,1.0,1.0,0.9411764705882353,1.0,1.0,0.9130434782608696,1.0,1.0,0.904109589041096,1.0,1.0,0.9545454545454546,0.9411764705882353,0.7272727272727273,1.0,0.625,1.0,0.8888888888888888,1.0,0.9444444444444444,1.0,0.7666666666666666,0.7761194029850746,1.0,1.0,1.0,0.88,1.0,1.0,0.8,0.9444444444444444,1.0,0.8055555555555556,1.0,1.0,1.0,1.0,0.7714285714285715,1.0,1.0,0.7647058823529411,0.8620689655172413,0.8888888888888888,1.0,1.0,0.9538461538461538,0.8979591836734694,0.86,1.0,1.0,1.0,1.0,1.0,0.8947368421052632,1.0,0.92,1.0,0.8333333333333334,0.7692307692307692,0.5555555555555556,0.7,0.6904761904761905,1.0,0.967741935483871
F15A3,0.9761904761904762,1.0,1.0,0.9850746268656716,1.0,0.9838709677419355,1.0,1.0,1.0,1.0,0.9830508474576272,0.9821428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9841269841269842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9814814814814815,1.0,1.0,1.0,1.0,0.9811320754716981,1.0,0.0,1.0,0.96,1.0,1.0,0.8,1.0,0.9743589743589743,0.96875,1.0,1.0,1.0,1.0,0.9722222222222222,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9803921568627451,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.8571428571428572,1.0,1.0,1.0,0.0,1.0,0.9444444444444444,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9830508474576272,1.0,1.0,0.98,0.9696969696969697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9841269841269842,1.0,1.0,1.0,0.9473684210526316,1.0,0.96,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.9824561403508771,0.9846153846153847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9855072463768116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9803921568627451,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.9736842105263158,1.0,1.0
F15A5,0.9302325581395349,1.0,1.0,0.9558823529411765,1.0,0.935483870967742,1.0,0.8857142857142857,1.0,0.75,0.95,0.9473684210526316,0.9090909090909091,0.9166666666666666,0.9523809523809523,0.9482758620689655,0.9,0.8888888888888888,0.8823529411764706,0.75,0.9365079365079365,0.9473684210526316,1.0,0.9230769230769231,0.9696969696969697,0.8,1.0,1.0,1.0,0.9230769230769231,1.0,0.9824561403508771,1.0,0.9166666666666666,0.8333333333333334,1.0,0.9245283018867925,0.8333333333333334,1.0,0.0,1.0,0.75,0.8421052631578947,1.0,1.0,1.0,0.9090909090909091,1.0,1.0,1.0,0.8125,0.9743589743589743,1.0,1.0,0.8695652173913043,1.0,0.875,0.9166666666666666,0.9333333333333333,0.8571428571428572,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,0.8636363636363636,1.0,0.8235294117647058,1.0,0.9642857142857143,0.9,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,0.9130434782608696,0.9411764705882353,0.875,1.0,1.0,1.0,0.9,0.95,1.0,1.0,0.9615384615384616,1.0,0.8181818181818181,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,1.0,0.9848484848484849,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8235294117647058,1.0,0.8333333333333334,1.0,1.0,0.8571428571428572,0.9482758620689655,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,1.0,0.9655172413793104,1.0,0.875,1.0,1.0,0.9420289855072463,1.0,1.0,0.8571428571428572,0.9473684210526316,0.8333333333333334,1.0,0.75,1.0,0.975,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,0.8571428571428572,1.0,0.9230769230769231,1.0,0.9,0.9444444444444444,0.8181818181818181,0.9166666666666666,0.9230769230769231,0.9655172413793104,0.9444444444444444
F15A6,0.7358490566037736,1.0,1.0,0.7222222222222222,1.0,0.7014925373134329,1.0,0.9830508474576272,0.96,1.0,0.6666666666666667,0.65,1.0,1.0,0.6458333333333333,0.6557377049180328,0.9333333333333333,0.975,1.0,1.0,0.7058823529411764,0.8703703703703703,0.8387096774193549,0.8604651162790697,0.7777777777777778,1.0,1.0,1.0,0.6923076923076923,1.0,0.96,0.7049180327868853,0.935483870967742,1.0,1.0,1.0,0.78125,1.0,0.96,1.0,0.0,1.0,0.925,0.8,0.7777777777777778,0.6666666666666667,0.7045454545454546,0.6363636363636364,1.0,0.9285714285714286,1.0,0.6444444444444444,0.96,1.0,1.0,0.96,1.0,1.0,1.0,1.0,0.9310344827586207,0.5660377358490566,0.8518518518518519,0.5405405405405406,0.8148148148148149,1.0,0.88,1.0,1.0,1.0,0.9722222222222222,1.0,0.8611111111111112,1.0,0.967741935483871,0.717948717948718,0.9333333333333333,1.0,1.0,1.0,0.96,0.9393939393939394,0.8378378378378378,0.9761904761904762,0.8529411764705882,1.0,0.8857142857142857,1.0,0.8928571428571429,0.6206896551724138,1.0,1.0,0.8,0.8148148148148149,0.9375,0.6842105263157895,0.55,0.9375,0.7857142857142857,0.896551724137931,0.84,1.0,0.962962962962963,0.96,0.9,0.76,0.76,0.625,1.0,1.0,0.8076923076923077,0.7428571428571429,1.0,0.3870967741935484,1.0,0.78125,1.0,1.0,0.9615384615384616,1.0,0.7941176470588236,0.7323943661971831,1.0,0.7857142857142857,0.92,1.0,1.0,1.0,1.0,1.0,1.0,0.813953488372093,1.0,1.0,1.0,1.0,0.676056338028169,1.0,1.0,1.0,0.7941176470588236,1.0,0.9642857142857143,1.0,0.6181818181818182,0.7346938775510203,0.5869565217391304,0.96,0.967741935483871,0.9666666666666667,0.9642857142857143,1.0,1.0,1.0,1.0,0.96,0.868421052631579,0.9189189189189189,1.0,1.0,0.8545454545454545,0.7560975609756098,0.8571428571428572
F15B5,0.9761904761904762,1.0,1.0,0.9850746268656716,1.0,0.9838709677419355,1.0,0.9714285714285714,1.0,1.0,0.9830508474576272,0.9821428571428571,0.875,1.0,1.0,0.9824561403508771,1.0,1.0,0.9333333333333333,0.8333333333333334,0.9841269841269842,0.9722222222222222,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9811320754716981,0.9411764705882353,1.0,0.75,1.0,0.0,0.9444444444444444,1.0,1.0,1.0,0.96875,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,0.9545454545454546,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526316,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.6666666666666667,1.0,1.0,1.0,0.9824561403508771,0.9846153846153847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.9855072463768116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,0.9333333333333333,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0
F15C5,0.8235294117647058,1.0,1.0,0.7313432835820896,1.0,0.7878787878787878,0.88,0.641025641025641,1.0,0.9444444444444444,0.796875,0.7241379310344828,0.8695652173913043,0.875,0.8846153846153846,0.8095238095238095,0.9583333333333334,0.7857142857142857,0.7307692307692308,0.9090909090909091,0.7727272727272727,0.7441860465116279,0.9642857142857143,0.8333333333333334,0.8571428571428572,0.8888888888888888,0.9444444444444444,1.0,0.92,0.8333333333333334,0.9444444444444444,0.7796610169491526,0.96,0.8260869565217391,0.782608695652174,0.9444444444444444,0.7543859649122807,0.7037037037037037,1.0,0.8421052631578947,0.925,0.9444444444444444,0.0,1.0,0.9117647058823529,0.8823529411764706,0.8372093023255813,0.8823529411764706,0.8947368421052632,0.85,0.7777777777777778,0.8260869565217391,0.9444444444444444,1.0,0.75,1.0,0.7894736842105263,0.7727272727272727,0.6956521739130435,0.8421052631578947,0.8571428571428572,0.8103448275862069,1.0,0.9069767441860466,1.0,0.7666666666666666,1.0,0.9130434782608696,1.0,1.0,0.8,0.8181818181818181,0.8666666666666667,0.7407407407407407,1.0,0.8974358974358975,0.9130434782608696,0.8076923076923077,0.96,1.0,1.0,0.9230769230769231,0.875,0.8,0.9333333333333333,0.78125,0.8571428571428572,0.9047619047619048,1.0,0.96875,0.9545454545454546,0.9583333333333334,0.7166666666666667,0.9583333333333334,0.9615384615384616,0.8275862068965517,0.9148936170212766,0.8260869565217391,0.9615384615384616,0.9583333333333334,1.0,1.0,0.95,1.0,1.0,0.9565217391304348,0.9565217391304348,0.8088235294117647,1.0,0.9473684210526316,1.0,0.9117647058823529,0.84,0.9512195121951219,0.7857142857142857,0.9333333333333333,0.95,1.0,0.9473684210526316,0.9,0.7068965517241379,0.7611940298507462,1.0,0.875,1.0,0.84,1.0,1.0,1.0,0.9473684210526316,0.9473684210526316,0.7777777777777778,1.0,0.9047619047619048,1.0,1.0,0.7571428571428571,1.0,1.0,0.9523809523809523,0.9696969696969697,0.95,0.9523809523809523,0.9444444444444444,0.7894736842105263,0.8297872340425532,0.9056603773584906,1.0,0.9583333333333334,0.9090909090909091,0.9,0.9444444444444444,0.8421052631578947,0.9444444444444444,0.8333333333333334,1.0,0.8387096774193549,0.8620689655172413,0.7727272727272727,0.875,0.782608695652174,0.9,0.8620689655172413
F15C6,0.9318181818181819,1.0,1.0,0.9253731343283582,1.0,0.9365079365079365,1.0,1.0,1.0,1.0,0.9333333333333333,0.9107142857142857,1.0,1.0,0.9285714285714286,0.9310344827586207,1.0,1.0,1.0,1.0,0.9538461538461538,0.9487179487179487,1.0,1.0,0.90625,1.0,1.0,1.0,1.0,1.0,1.0,0.9649122807017544,1.0,1.0,1.0,1.0,0.9259259259259259,1.0,0.8,1.0,0.8,1.0,1.0,0.0,0.9090909090909091,0.9,0.8787878787878788,0.9130434782608696,1.0,1.0,1.0,0.9210526315789473,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.9019607843137255,1.0,0.8666666666666667,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.8947368421052632,1.0,0.9090909090909091,0.9285714285714286,0.9090909090909091,1.0,1.0,1.0,0.8,1.0,0.85,1.0,0.8125,1.0,1.0,1.0,0.9,0.9473684210526316,1.0,1.0,0.9508196721311475,1.0,1.0,0.9,0.8823529411764706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9206349206349207,1.0,1.0,1.0,0.8571428571428572,1.0,0.8461538461538461,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,0.9310344827586207,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9428571428571428,1.0,1.0,1.0,0.8947368421052632,1.0,0.875,1.0,0.9019607843137255,0.9230769230769231,0.9024390243902439,1.0,0.9090909090909091,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,1.0,1.0,1.0,0.9761904761904762,1.0,0.9473684210526316
F15C8,0.803921568627451,1.0,0.9473684210526316,0.7536231884057971,1.0,0.791044776119403,0.8846153846153846,0.851063829787234,1.0,1.0,0.7619047619047619,0.7068965517241379,0.875,0.8333333333333334,0.7959183673469388,0.7540983606557377,1.0,0.9393939393939394,0.7857142857142857,1.0,0.7941176470588236,0.6904761904761905,0.9655172413793104,1.0,0.775,1.0,1.0,0.9473684210526316,0.9230769230769231,0.9259259259259259,1.0,0.8032786885245902,0.875,0.962962962962963,0.84,1.0,0.8,0.9090909090909091,1.0,1.0,0.7777777777777778,1.0,0.9117647058823529,0.9090909090909091,0.0,0.7111111111111111,0.813953488372093,0.8181818181818181,0.9523809523809523,0.9565217391304348,0.9696969696969697,0.8043478260869565,0.9473684210526316,0.9473684210526316,0.9210526315789473,1.0,0.9565217391304348,0.962962962962963,0.8928571428571429,1.0,0.9583333333333334,0.7272727272727273,0.8095238095238095,0.736842105263158,0.96,0.8484848484848485,1.0,0.9166666666666666,1.0,1.0,0.9666666666666667,0.8571428571428572,0.7931034482758621,0.9393939393939394,0.8695652173913043,0.8108108108108107,0.9166666666666666,0.8571428571428572,1.0,1.0,1.0,0.9642857142857143,0.7241379310344828,0.84375,0.7777777777777778,0.8888888888888888,0.935483870967742,0.9090909090909091,0.9583333333333334,0.9032258064516129,0.9090909090909091,1.0,0.7619047619047619,0.9166666666666666,0.962962962962963,0.8305084745762712,0.7906976744186046,0.962962962962963,0.88,0.96,1.0,1.0,1.0,1.0,0.9615384615384616,0.9583333333333334,0.9130434782608696,0.7761194029850746,1.0,0.95,0.9583333333333334,0.8484848484848485,1.0,0.8421052631578947,0.7931034482758621,0.935483870967742,1.0,1.0,0.8947368421052632,1.0,0.711864406779661,0.782608695652174,1.0,0.8333333333333334,0.95,0.8461538461538461,1.0,1.0,1.0,1.0,1.0,0.8461538461538461,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,0.9545454545454546,0.90625,1.0,0.9545454545454546,1.0,0.75,0.782608695652174,0.7959183673469388,1.0,0.9166666666666666,0.9583333333333334,0.9545454545454546,1.0,1.0,1.0,0.9642857142857143,1.0,0.9722222222222222,0.8666666666666667,0.9230769230769231,0.9230769230769231,0.7333333333333334,0.875,0.9375
F15D1,0.603448275862069,0.9743589743589743,0.9743589743589743,0.48571428571428577,0.9743589743589743,0.5571428571428572,0.8863636363636364,0.8787878787878788,0.9743589743589743,1.0,0.4444444444444444,0.4920634920634921,1.0,0.9787234042553191,0.6610169491525424,0.5,0.9545454545454546,0.9622641509433962,0.92,1.0,0.6216216216216216,0.6363636363636364,0.8095238095238095,0.8545454545454545,0.6730769230769231,1.0,1.0,0.9743589743589743,0.8837209302325582,1.0,0.9743589743589743,0.423728813559322,0.9318181818181819,0.9565217391304348,0.9574468085106383,1.0,0.5625,0.9818181818181818,0.9743589743589743,1.0,0.6666666666666667,1.0,0.8823529411764706,0.9,0.7111111111111111,0.0,0.7090909090909091,0.7173913043478262,0.9230769230769231,1.0,0.9811320754716981,0.5576923076923077,0.9743589743589743,0.9743589743589743,0.9482758620689655,0.9743589743589743,1.0,0.9787234042553191,0.9375,0.9761904761904762,0.9285714285714286,0.30188679245283023,0.9024390243902439,0.6122448979591837,0.9047619047619048,0.9454545454545454,0.95,0.9777777777777777,0.9743589743589743,1.0,0.9375,0.9473684210526316,0.6585365853658536,0.9814814814814815,0.85,0.6666666666666667,0.8780487804878049,0.7906976744186046,0.9782608695652174,1.0,0.9743589743589743,0.8333333333333334,0.7333333333333334,0.7872340425531915,0.7380952380952381,0.9655172413793104,0.8723404255319149,1.0,0.8461538461538461,0.7441860465116279,0.9767441860465116,0.9777777777777777,0.5373134328358209,0.9047619047619048,0.8292682926829268,0.4385964912280702,0.56,0.9787234042553191,0.8837209302325582,0.8780487804878049,0.9512195121951219,1.0,0.95,0.9743589743589743,0.9069767441860466,0.9285714285714286,0.9285714285714286,0.4545454545454546,1.0,0.975,0.9534883720930233,0.6190476190476191,0.9795918367346939,0.6086956521739131,0.9215686274509804,0.8222222222222222,0.975609756097561,0.9743589743589743,0.975,0.9512195121951219,0.5454545454545454,0.5753424657534247,1.0,0.8292682926829268,0.9487179487179487,0.9583333333333334,0.9743589743589743,1.0,1.0,1.0,0.975,0.7735849056603774,1.0,1.0,1.0,1.0,0.5789473684210527,1.0,1.0,1.0,0.8043478260869565,1.0,0.8974358974358975,1.0,0.33333333333333337,0.6181818181818182,0.6379310344827587,1.0,0.8205128205128205,0.9285714285714286,0.925,0.9743589743589743,0.9761904761904762,0.9743589743589743,0.9347826086956522,1.0,0.7608695652173914,0.92,1.0,0.9787234042553191,0.7166666666666667,0.6458333333333333,0.8
